model,slot,target,year,choice,is_target,count,n_valid
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_glow_up,glow-up,2015,glow-up,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_glow_up,glow-up,2016,glow-up,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_glow_up,glow-up,2017,glow-up,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_glow_up,glow-up,2018,glow-up,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_glow_up,glow-up,2019,glow-up,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_glow_up,glow-up,2020,glow-up,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_glow_up,glow-up,2021,glow-up,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_glow_up,glow-up,2022,glow-up,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_glow_up,glow-up,2023,glow-up,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_glow_up,glow-up,2024,glow-up,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_glow_up,glow-up,2025,glow-up,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2013,legit,1,27,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2013,on god,0,3,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2014,legit,1,23,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2014,on god,0,7,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2015,legit,1,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2015,on god,0,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2016,legit,1,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2016,on god,0,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2017,legit,1,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2017,on god,0,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2018,legit,1,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2018,on god,0,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2019,legit,1,18,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2019,on god,0,12,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2020,legit,1,19,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2020,on god,0,11,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2021,legit,1,16,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2021,on god,0,14,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2022,legit,1,13,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2022,on god,0,17,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2023,legit,1,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2023,on god,0,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2024,legit,1,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2024,on god,0,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2025,legit,1,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_legit,legit,2025,on god,0,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2013,lmao,1,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2013,lol,0,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2014,lmao,1,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2014,lol,0,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2015,lmao,1,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2015,lol,0,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2016,lmao,1,25,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2016,lol,0,5,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2017,lmao,1,26,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2017,lol,0,4,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2018,lmao,1,25,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2018,lol,0,5,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2019,lmao,1,26,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2019,lol,0,4,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2020,lmao,1,28,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2020,lol,0,2,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2021,lmao,1,26,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2021,lol,0,4,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2022,lmao,1,22,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2022,lol,0,8,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2023,lmao,1,28,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2023,lol,0,2,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2024,lmao,1,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2024,lol,0,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2025,lmao,1,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lmao,lmao,2025,lol,0,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lol,lol,2013,lmao,0,28,29
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lol,lol,2013,lol,1,1,29
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lol,lol,2014,lmao,0,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lol,lol,2015,lmao,0,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lol,lol,2016,lmao,0,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lol,lol,2017,lmao,0,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lol,lol,2018,lmao,0,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lol,lol,2019,lmao,0,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lol,lol,2020,lmao,0,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lol,lol,2021,lmao,0,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lol,lol,2022,lmao,0,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lol,lol,2023,lmao,0,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lol,lol,2024,lmao,0,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lol,lol,2025,lmao,0,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lowkey,lowkey,2013,lowkey,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lowkey,lowkey,2014,lowkey,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lowkey,lowkey,2015,lowkey,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lowkey,lowkey,2016,lowkey,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lowkey,lowkey,2017,lowkey,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lowkey,lowkey,2018,lowkey,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lowkey,lowkey,2019,lowkey,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lowkey,lowkey,2020,lowkey,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lowkey,lowkey,2021,lowkey,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lowkey,lowkey,2022,lowkey,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lowkey,lowkey,2023,lowkey,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lowkey,lowkey,2024,lowkey,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_lowkey,lowkey,2025,lowkey,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_meh,meh,2013,meh,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_meh,meh,2014,meh,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_meh,meh,2015,meh,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_meh,meh,2016,meh,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_meh,meh,2017,meh,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_meh,meh,2018,meh,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_meh,meh,2019,meh,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_meh,meh,2020,meh,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_meh,meh,2021,meh,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_meh,meh,2022,meh,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_meh,meh,2023,meh,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_meh,meh,2024,meh,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_meh,meh,2025,meh,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2013,omg,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2014,omg,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2015,omg,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2016,omg,1,29,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2016,shook,0,1,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2017,omg,1,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2017,shook,0,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2018,omg,1,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2018,shook,0,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2019,omg,1,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2019,shook,0,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2020,omg,1,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2020,shook,0,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2021,omg,1,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2021,shook,0,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2022,omg,1,8,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2022,shook,0,22,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2023,omg,1,9,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2023,shook,0,21,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2024,omg,1,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2024,shook,0,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2025,omg,1,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_omg,omg,2025,shook,0,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_red_pill,red pill,2013,red pill,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_red_pill,red pill,2014,red pill,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_red_pill,red pill,2015,red pill,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_red_pill,red pill,2016,red pill,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_red_pill,red pill,2017,red pill,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_red_pill,red pill,2018,red pill,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_red_pill,red pill,2019,red pill,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_red_pill,red pill,2020,red pill,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_red_pill,red pill,2021,red pill,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_red_pill,red pill,2022,red pill,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_red_pill,red pill,2023,red pill,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_red_pill,red pill,2024,red pill,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_red_pill,red pill,2025,red pill,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2013,dank,0,2,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2013,rad,0,24,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2013,sick,1,4,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2014,dank,0,8,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2014,rad,0,22,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2015,dank,0,14,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2015,rad,0,14,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2015,sick,1,2,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2016,dank,0,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2017,dank,0,25,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2017,fire,0,5,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2018,dank,0,3,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2018,fire,0,26,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2018,sick,1,1,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2019,fire,0,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2020,fire,0,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2021,dank,0,2,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2021,fire,0,27,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2021,sick,1,1,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2022,dank,0,2,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2022,fire,0,27,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2022,sick,1,1,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2023,dank,0,1,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2023,fire,0,29,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2024,dank,0,1,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2024,fire,0,28,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2024,sick,1,1,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2025,dank,0,2,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2025,fire,0,27,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_sick,sick,2025,sick,1,1,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_situationship,situationship,2013,situationship,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_situationship,situationship,2014,situationship,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_situationship,situationship,2015,situationship,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_situationship,situationship,2016,situationship,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_situationship,situationship,2017,situationship,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_situationship,situationship,2018,situationship,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_situationship,situationship,2019,situationship,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_situationship,situationship,2020,situationship,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_situationship,situationship,2021,situationship,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_situationship,situationship,2022,situationship,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_situationship,situationship,2023,situationship,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_situationship,situationship,2024,situationship,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_situationship,situationship,2025,situationship,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2013,fire,0,1,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2013,slay,1,29,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2014,fire,0,3,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2014,slay,1,27,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2015,fire,0,6,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2015,slay,1,24,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2016,fire,0,2,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2016,slay,1,28,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2017,slay,1,24,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2017,snatched,0,6,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2018,slay,1,21,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2018,snatched,0,9,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2019,slay,1,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2019,snatched,0,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2020,ate,0,1,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2020,slay,1,21,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2020,snatched,0,8,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2021,slay,1,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2021,snatched,0,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2022,slay,1,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2022,snatched,0,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2023,slay,1,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2023,snatched,0,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2024,slay,1,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2024,snatched,0,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2025,slay,1,20,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_slay,slay,2025,snatched,0,10,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_swag,swag,2013,swag,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_swag,swag,2014,swag,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_swag,swag,2015,swag,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_swag,swag,2016,swag,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_swag,swag,2017,swag,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_swag,swag,2018,swag,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_swag,swag,2019,swag,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_swag,swag,2020,swag,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_swag,swag,2021,swag,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_swag,swag,2022,swag,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_swag,swag,2023,swag,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_swag,swag,2024,swag,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_swag,swag,2025,swag,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_troll,troll,2013,troll,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_troll,troll,2014,troll,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_troll,troll,2015,troll,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_troll,troll,2016,troll,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_troll,troll,2017,troll,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_troll,troll,2018,troll,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_troll,troll,2019,troll,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_troll,troll,2020,troll,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_troll,troll,2021,troll,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_troll,troll,2022,troll,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_troll,troll,2023,troll,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_troll,troll,2024,troll,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_troll,troll,2025,troll,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibe,vibe,2013,vibe,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibe,vibe,2014,vibe,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibe,vibe,2015,vibe,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibe,vibe,2016,vibe,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibe,vibe,2017,vibe,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibe,vibe,2018,vibe,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibe,vibe,2019,vibe,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibe,vibe,2020,vibe,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibe,vibe,2021,vibe,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibe,vibe,2022,vibe,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibe,vibe,2023,vibe,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibe,vibe,2024,vibe,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibe,vibe,2025,vibe,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibes,vibes,2013,vibes,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibes,vibes,2014,vibes,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibes,vibes,2015,vibes,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibes,vibes,2016,vibes,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibes,vibes,2017,vibes,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibes,vibes,2018,vibes,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibes,vibes,2019,vibes,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibes,vibes,2020,vibes,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibes,vibes,2021,vibes,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibes,vibes,2022,vibes,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibes,vibes,2023,vibes,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibes,vibes,2024,vibes,1,30,30
meta-llama/Llama-3.3-70B-Instruct-Turbo,exp3_vibes,vibes,2025,vibes,1,30,30
