target,uri,target_context,roberta_score
fire,http://villagenews.com/local/brush-fire-quickly-extinguished-at-wilt-road-and-camino-zara/,"of the fire is under investigation.”
Shortly after 3:15 p.m. emergency responders were enroute to a report of a brush fire near the intersection of Reche and Wilt Roads.
Early indicators are that authorities may have to close Reche Road from",-1.0000
basic,https://healthyexpatliving.com/about/,"can be made by anyone, as well as a practical approach to exercise you will love. You will learn about basic nutrition and healthy choices you should be making. You will learn tips to apply to every day life, small changes",-1.0000
alpha,http://www.google.fr/patents/US6327576,"information on the product label in a machine-readable font, such as is used to identify codes on airplane tickets. The alpha numeric information is scanned by a receiving retailer when the product is entered into inventory and the information is interpreted",-1.0000
alpha,http://www.google.fr/patents/US6327576,"touch screen panel. Briefly, the touch panel is used to specify the various control functions as well as providing an alpha numeric character input for manual item data input. When configuring the screen as an alpha numeric input, a special function",-1.0000
alpha,http://www.google.fr/patents/US6327576,"as well as providing an alpha numeric character input for manual item data input. When configuring the screen as an alpha numeric input, a special function button such as “home” 76 or “help” 78 might be selected to invoke a function",-1.0000
shook,http://www.baltimoresun.com/sports/high-school/bs-va-sp-douglass-edmondson-football-1125-20131123-story.html,"Baltimore City rival Edmondson, drawing a penalty that moved the Ducks five yards closer to the end zone.
West then shook off the shot and on the next play handed off to Da'Quan Alexander, who ran four yards for the touchdown",-1.0000
tea,http://www.horseracing.com.au/viddora-meets-miss-gunpowder-1kg-better-in-redelva-stakes/,"Goodwood Racecourse Trophy (1100m) on March 12 before finishing fifth to Tempt Me Not in the Group 3 $200,000 Dilmah Tea P J Bell Stakes (1200m) at Randwick on the first day of ‘The Championships’ on April 2.
Another good effort",-1.0000
fire,https://www.theatlantic.com/international/archive/2016/10/kurds-rojava-syria-isis-iraq-assad/505037/,"the west bank. Ducks, herons, cranes, and other waterfowl bobbed placidly offshore, undisturbed by the distant “tock-tock-tock” of heavy weapons fire. This summer, supported by coalition airpower, the Syrian Democratic Forces (SDF), an alliance of Kurdish and other ethnic fighters, stormed",-1.0000
basic,http://www.africanamerica.org/topic/african-americanblack-indians-in-american-west-history,"and roads will be built in GarÃfuna regions. GarÃfunas can also expect to see electric, telephone, in-door plumbing and other basic services brought to their territorial areas.",-1.0000
tea,https://melbournevita.com/2014/10/16/foodie-corner-sweets-special/,"they had sold out.
I’m a huge fan of high tea, so I’m planning to go back and enjoy high tea with Charles.
Cacao Fine Chocolate
Melbourne Vic 3000
I’ll admit it, I never actually been in store, but I went",-1.0000
fire,http://jonathanpelto.com/tag/democratic-governors-association-dga/,State Central Committee selected Ed Marcus to be the Party’s Chairman. Marcus ran on a platform claiming that he would fire me his first day in office due to my legislative work on behalf of a fairer and more progressive state,-1.0000
basic,http://www.americasjobexchange.com/job-detail/Help-Desk-Support-Specialist-Established-Organization-Rochester-NY-575929265,"II as required.
? Complete password reset requests for network and enterprise applications as requested.
? Provide desktop support for basic issues with PC?s, Windows, and Microsoft Office. Remote into user machines as required while providing assistance and support.
? Takes",-1.0000
thirsty,https://yourbusiness.azcentral.com/dance-studios-make-money-10103.html,"food and beverages to earn extra money, ranging from vending machines to full-blown concession stands and snack bars. Hungry and thirsty students are likely to be customers, as are parents waiting for children to be finished with dance classes. Even simple",-1.0000
salty,http://tasty-lowcarb.com/chicharrones-pork-rinds/,"turkey dinner in her “stuffing” or “dressing.”
We also eat them as a snack food whenever the urge for something salty arises. They are crunchy and light and have a vague bacon flavor. Potato chips usually have at least 14 grams",-1.0000
fire,http://westwood.wickedlocal.com/news/20170622/westwood-police-log-june-12-18,"University Avenue that happened in May.
2:21 p.m. a caller reported a pickup truck on Stonemeadow Drive that was on fire. The fire department responded and extinguished the fire.
Tue., June 13
8:37 a.m. a resident of Pond Street reported having",-1.0000
fire,http://westwood.wickedlocal.com/news/20170622/westwood-police-log-june-12-18,"that happened in May.
2:21 p.m. a caller reported a pickup truck on Stonemeadow Drive that was on fire. The fire department responded and extinguished the fire.
Tue., June 13
8:37 a.m. a resident of Pond Street reported having been bitten",-1.0000
fire,http://westwood.wickedlocal.com/news/20170622/westwood-police-log-june-12-18,"a caller reported a pickup truck on Stonemeadow Drive that was on fire. The fire department responded and extinguished the fire.
Tue., June 13
8:37 a.m. a resident of Pond Street reported having been bitten by a dog on June 3.",-1.0000
basic,https://www.linotype.com/8286/new-font-releases-in-july.html,"influences from the world of street-art. Different weights and styles as well as alternative signs create a varied design.
A basic form derived from the antiqua, suggestive of serifs with slightly swaying ends and an extreme x-height are the ingredients that",-1.0000
fire,http://www.st-lukes.notts.sch.uk/creswell-class-6/,"– Once upon a time – Fairy tales, Our favourite stories.
Spring term 2 – Help! Emergency! - Police and Fire Service, Doctors/Dentists.
Summer term 1 – Green Fingers – Growing our own fruit and vegetables, Where does our food come",-1.0000
fire,http://finnawsnj.blog2learn.com/7655707/little-known-facts-about-fire-watch-guards,"If a Fire or too much smoke, Call 911 for emergency help, then inform occupants to evacuate securely.
The Coast Guard will help",-1.0000
fire,http://finnawsnj.blog2learn.com/7655707/little-known-facts-about-fire-watch-guards,"and anti-dishonest technological know-how may perhaps Restrict the work of gaming surveillance officers and investigators.
Price range request required for fire insurance, fire suppression means and assessment mitigation 477.
tab describes The standard duties and tasks of employees within the profession,",-1.0000
fire,http://finnawsnj.blog2learn.com/7655707/little-known-facts-about-fire-watch-guards,"technological know-how may perhaps Restrict the work of gaming surveillance officers and investigators.
Price range request required for fire insurance, fire suppression means and assessment mitigation 477.
tab describes The standard duties and tasks of employees within the profession, which includes",-1.0000
fire,http://finnawsnj.blog2learn.com/7655707/little-known-facts-about-fire-watch-guards,Service LLC and pose a significant risk to all personnel engaged on Fast Guard Service LLC the internet site. Our fire watch teams will inspect hazardous places the place You will find a Risk of fire Fast Guard Service LLC from,-1.0000
fire,http://finnawsnj.blog2learn.com/7655707/little-known-facts-about-fire-watch-guards,"LLC the internet site. Our fire watch teams will inspect hazardous places the place You will find a Risk of fire Fast Guard Service LLC from welding and other actions that could make sparks, open up flames, and burning of elements.",-1.0000
fire,http://finnawsnj.blog2learn.com/7655707/little-known-facts-about-fire-watch-guards,"safety of your business. This will likely sometimes entail hiring a safety guard enterprise.… Go through Extra
CitiGlobal has provided fire watch stability for corporations Situated throughout California for much more than 60 many years. Whether you require fire watch in",-1.0000
fire,http://finnawsnj.blog2learn.com/7655707/little-known-facts-about-fire-watch-guards,has provided fire watch stability for corporations Situated throughout California for much more than 60 many years. Whether you require fire watch in La or you’re attempting to find fire watch in Ventura County or Yet another A part of the,-1.0000
fire,http://finnawsnj.blog2learn.com/7655707/little-known-facts-about-fire-watch-guards,"you’re attempting to find fire watch in Ventura County or Yet another A part of the point out, We've got fire watch security guards who may have the experience and specialised instruction necessary to guard your property from fire dangers.
For",-1.0000
fire,http://finnawsnj.blog2learn.com/7655707/little-known-facts-about-fire-watch-guards,"We've got fire watch security guards who may have the experience and specialised instruction necessary to guard your property from fire dangers.
For operational issues (which include war or conflict), the JCS by-passes the person service secretaries and report straight to",-1.0000
fire,http://finnawsnj.blog2learn.com/7655707/little-known-facts-about-fire-watch-guards,"of Protection as well as President.
Optimum Safety guards are Particularly educated and Licensed for fire watch duty. Getting educated fire watch security guards in your premises is crucial in order to continue to keep a setting up Harmless from the",-1.0000
cooked,http://www.msrelief.com/power-of-thoughts-and-the-written-word/,"experiment on water.
As soon as the movie was over, Lilli jumped up and did the experiment for herself.
She cooked a cup of rice, evenly divided it into two clear plastic drinking glasses and filled them with tap water. She",-1.0000
basic,http://epicself.com/goddess-alchemy-101/,"most connected to, hearing these myths all my life. However, each polytheistic culture had their own version of the same basic archetypes, they each had a Goddess of Love and a Mother Goddess figure, with different names yet often very similar",-1.0000
salty,http://www.eatthis.com/water-weight/,"the long term, working out stimulates blood flow that flushes out any excess water your body has, says Sharp.
Avoid Salty Foods and Carbs
Nix the salty, processed foods. Instead of packing on the salt, try experimenting with different seasonings, suggests",-1.0000
salty,http://www.eatthis.com/water-weight/,"blood flow that flushes out any excess water your body has, says Sharp.
Avoid Salty Foods and Carbs
Nix the salty, processed foods. Instead of packing on the salt, try experimenting with different seasonings, suggests Sharp. And as for carbs, try",-1.0000
basic,http://nordvulk.hi.is/node/5,"in Sweden, Prof Tom Barth in Norway, Prof. Arne Noe Nygaard in Denmark and Prof. Sigurður Þórarinsson in Iceland. The basic idea behind the proposal was to strengthen the already well established earth science community in the Nordic countries by jointly",-1.0000
cooked,https://jessicastuch.com/2011/07/31/protein-pancakes/,"into the pan and smooth out with spoon to desired thickness/size. Cook until edges are firm and then flip. When cooked all the way through, remove from heat and top with honey, agave nectar, sugar-free maple syrup, natty peanut butter, fruit",-1.0000
cooked,https://food.ndtv.com/food-drinks/cooking-with-leftovers-how-to-re-use-cooked-rice-1417509,"take on the usual chappati minus wheat flour cooked with rice flour and other flavourings instead. In order to incorporate cooked rice into the preparation, make a paste out of boiled rice, mix it with rice flour to make a dough",-1.0000
cooked,https://food.ndtv.com/food-drinks/cooking-with-leftovers-how-to-re-use-cooked-rice-1417509,"rice flour to make a dough and throw in some chopped onions, grated coconut, finely chopped coriander leaves. These are cooked like regular rotis with a drizzle of oil.
Those who aren't fond of cooking, can quickly work leftover rice into",-1.0000
cooked,https://food.ndtv.com/food-drinks/cooking-with-leftovers-how-to-re-use-cooked-rice-1417509,"cooked rice left, why not make kheer out of it? Yes, not surprisingly, one of the easiest ways to re-use cooked rice is to use the goodness of milk, dunk in some nuts, cardamom and other friends and cook till it",-1.0000
cooked,https://food.ndtv.com/food-drinks/cooking-with-leftovers-how-to-re-use-cooked-rice-1417509,"the leftover chicken and rice. Combine the two and that makes for a meal for two!
Raw Mango Pulao - Cooked rice, raw mango pieces and spices come together to create this exquisite pulao.
P.S: If you happen to have your",-1.0000
basic,http://mika.dyndns.co.za/smhem.html,"Chapter 12 rna and dna test chapter
Chapter 12 Biology CCA Practice Test. What are basic, beadlike units of DNA
packaging in eukaryotes consisting of a segment of. RNA is single stranded. A.Chapter 12: DNA and",-1.0000
fire,http://www.twincities.com/2012/10/16/st-paul-man-who-allegedly-killed-mom-then-burned-her-body-unfit-for-trial/,"A man charged with killing his mother and then setting their St. Paul home on fire the day after she brought him back from a mental hospital in Kansas City, Mo., has been declared incompetent to",-1.0000
basic,https://thedarkfurie.wordpress.com/page/2/,"to have their stories told without it getting in the way of the main story.
Eagle-eyed readers, and those with basic math skills, may have noticed that there are three short stories left from the five I wrote and may be",-1.0000
fire,http://www.moddb.com/members/paradigmthefallen/blogs/denial-of-self-no-asprin-for-headaches,"that line gun!” you say, grabbing as she tosses it. “This better work...”
You switch to the timed-charge mode and fire off three charges, sticking them on the floor behind you.
They explode as exit into the docking bay, and you",-1.0000
fire,https://www.thehoroscope.co/birthday-analyser/December-15-1990-horoscope-and-zodiac-sign-meanings-14968.html,"are informal and accessible, while it is generally called a masculine sign.
- The element for this sign is the Fire. Three best descriptive characteristics of natives born under this element are:
- acting as a role model
- having nearly",-1.0000
fire,http://www.oneidadispatch.com/general-news/20140627/car-running-2-found-dead-inside-home?source=othersalsoread,">> An 82-year-old upstate New York woman and a 77-year-old man have been found dead inside a suburban Albany home.
Fire officials entered the home in Colonie late Thursday morning and found the man dead in a bed and the woman",-1.0000
basic,http://www.zdnet.com/article/selling-software-online-is-expensive-aiia/,"costs, according to AIIA CEO, Suzanne Campbell.
""Online is no different to bricks and mortar, insofar as the need for basic R&D, product development, product management, sales and marketing endeavours,"" Campbell said. ""To that extent, the costs in Australia for the",-1.0000
fire,https://www.insidermonkey.com/blog/1-tiny-company-set-to-benefit-from-tablets-its-not-apple-inc-aapl-google-inc-goog-or-amazon-com-inc-amzn-175282/,"extensively:
“Wintek has reportedly begun shipping touch panels for Google’s next generation Nexus 7 as well as Amazon’s 7-inch Kindle Fire HD as of June 2013 and will continue doing so throughout July and August when Wintek’s’ shipments are expected to",-1.0000
fire,https://www.insidermonkey.com/blog/1-tiny-company-set-to-benefit-from-tablets-its-not-apple-inc-aapl-google-inc-goog-or-amazon-com-inc-amzn-175282/,"are expected to be around 500,000 units a month as of July,” and that“monthly touch panel shipments for the Kindle Fire will be around 300,000-400,000” in Q3 of this year and “a total of about 6-7 million units in 2013.”
Regarding",-1.0000
6-7,https://www.insidermonkey.com/blog/1-tiny-company-set-to-benefit-from-tablets-its-not-apple-inc-aapl-google-inc-goog-or-amazon-com-inc-amzn-175282/,"panel shipments for the Kindle Fire will be around 300,000-400,000” in Q3 of this year and “a total of about 6-7 million units in 2013.”
Regarding Apple Inc. (NASDAQ:AAPL), while the tech giant was less reliant on Wintek Corporation (TPE:2384) for",-1.0000
tea,http://onlyawrap.com/it-works-skin-care/,"proof mascara.
- Removes oil, dirt, and environmental pollutants without drying your skin
- Contains botanical extracts such as green tea, marigold, and chamomile
- Doubles as a shaving lather
- Great for all skin types
- Pleasant and rejuvenating
It",-1.0000
basic,http://business.lovetoknow.com/wiki/Inexpensive_Business_Cards,"from around 45 design templates. Font choice, color differentiation, and text positioning options are extremely limited when ordering the most basic cards. The quality of paper associated with the free option is restricted to matte only. However, for people that are",-1.0000
tea,https://publications.parliament.uk/pa/cm200102/cmhansrd/vo020208/text/20208w14.htm,"at our headquarters building, our caterers currently offer fair trade coffee and are investigating the future sale of fair trade tea. In additional, our caterers in our courts in the northern, north-eastern and north Wales regions offer both fair trade tea",-1.0000
tea,https://publications.parliament.uk/pa/cm200102/cmhansrd/vo020208/text/20208w14.htm,"tea. In additional, our caterers in our courts in the northern, north-eastern and north Wales regions offer both fair trade tea and coffee.
Regarding Fairtrade Fortnight, at the Department's suggestion both these caterers have agreed to support this important and worthwhile",-1.0000
mid,http://www.bkassetmanagement.com/daily-market-recaps/euro-spikes-on-end-of-month-flows-ahead-of-bernanke-speech_2211,the fact that the economic data from the EZ continued to disappoint. Euro rose to a high of 1.2582 by mid morning European trade after plumbing the sub 1.2500 barrier earlier in the session as demand from Middle East caused a,-1.0000
tea,http://empiremusic.ca/index.php?route=product/category&path=137_375,"in both public and private schools around the world in addition to teaching one-on-one lessons. He pic..
Set of two tea party cookie cutters: one teapot and a teacup. The teapot-shaped cookie cutter is 3.75"" (9.5cm) wide and the teacup is",-1.0000
mid,https://pedersenandpartners.com/events/detail/emerging-funding-real-economy-2015,"Romania’s developing financial market
- Digest hard (l)earned lessons from past experiences
- Looking through the 2015 lens into the mid- to long-term horizons
CMS Cameron McKenna, ERSTE Asset Management, Pedersen & Partners, Enterprise Investors, UniCredit Tiriac Bank, EximBank Romania, NN",-1.0000
catfish,https://www.npr.org/templates/story/story.php?storyId=15823852,"a week of fish and shellfish that are lower in mercury, such as shrimp, canned light tuna, salmon, pollock, and catfish.
3. You may also eat up to 6 ounces of albacore tuna, but the level of mercury is higher in",-1.0000
thirsty,http://www.hardwareanalysis.com/content/article/1510/,"provide us with two Athlon MP 2000+ processors, and we're currently waiting on a 550W power supply to feed the thirsty Athlon MPs before we begin.",-1.0000
basic,https://catodayblog.wordpress.com/2012/01/02/stay-fit-in-2012-with-ca/,"to give members a chance to socialize while participating in an exercise class taught by certified instructors. Classes range from basic aerobics to hip hop dancing to kick boxing. And if those are too fast-paced for you, CA also has mind/body",-1.0000
sick,http://soraarmstrong.blogspot.com/2015/08/planul-salvarii.html,things about the AC. Its usually the older generation who HATES the AC and believes that it will make them sick - but there are different extremes. There are so many people from the older generation that walk around outside with,-1.0000
tea,http://deeswholefoods.com/plant-based-christmas-party/,"it wasn’t an egg based lemon curd. The secret recipe contains gram flour but that’s all we know! The Green Tea and Nori ice-cream was the perfect palate cleanser for the dreamy dark chocolate brownie.
It was a wonderful evening with",-1.0000
basic,http://www.vedabase.com/en/lcfl/9,"the Nobel Prize in 1965. He says that everything started by chance—that by chance certain chemicals combined and formed the basic molecules.
Śrīla Prabhupāda. But where did the chemicals come from?
Dr. Singh. According to him, they were created simply by",-1.0000
tea,https://www.hemeltoday.co.uk/news/antiques-roadshow-expert-john-bly-at-fundraising-valuation-evening-1-6993076,"silver, metal ware, bronze and glassware to porcelain, ceramics, enamels, ivory and toys.
At last year’s inaugural event, an 1830’s tea caddy bought 30 years ago for £120 was valued at £1,250-£1,500, while a pair of late 19th century enamel opera",-1.0000
fire,http://www.scstatehouse.gov/sess121_2015-2016/bills/4453.htm,"adjustments in the valuation and assessment of any real property and improvements which have sustained damage as a result of fire or flooding provided that the application for correction of the assessment is made
prior to before payment of the tax;",-1.0000
fire,http://www.scstatehouse.gov/sess121_2015-2016/bills/4453.htm,"that the application for correction of the assessment is made
prior to before payment of the tax; however, if the fire or flooding occurred after October first of the property tax year and application is not made before payment of the",-1.0000
basic,https://www.goskills.com/Course/Excel-Macros-VBA/Lesson/1924/Loops-Looping-under-Conditions-with-Do-WhileUntil-Loops,"certain conditions are met
When to use
Running a loop until or while certain conditions are met. Safer than a basic Do Loop, as it forces you to think about the test, and leaves less chance of a runaway loop.
Syntax:",-1.0000
mid,http://athomewilmington.com/about-linda/,"transaction.
Born and raised in New York, Linda Mehner grew up on Staten Island and later moved to the beautiful Mid Hudson Valley. She earned a Bachelor of Arts degree in English at the State University of New York at New",-1.0000
salty,https://snapconnectinspire.wordpress.com/2013/08/02/turbulent-me/,"the rocks. Angry and turbulent, swirling and foaming. Filling my ears with their constant roaring. Filling my nostrils with their salty stickiness.
The waves are a mirror to my thoughts. Obsessively rushing and returning. Filled with despair. Too noisy to really",-1.0000
cooked,https://marfigsmunchies.com/2015/12/03/mediterranean-dumpling-stew/,"think a bit of thrift never should never hurt the tastebuds.
Ingredients – serves 5 – 6:
- 2 cups cooked brown lentils
- 2 cans chopped tomatoes
- 5 cups diced baby marrows
- 1 cup water
- 1/3 cup",-1.0000
fire,https://www.ehow.com/how_8596416_do-hibachi-tricks.html,"a splash of vodka into the volcano. This should go on top of the vegetable oil. Light the vodka on fire with the lighter. Flames will start shooting up out of the onion, creating a ""volcano.""
Remove the onion from the",-1.0000
basic,http://www.ilovefreesoftware.com/21/windows/image-photo/image-photo-editors/best-free-software-to-remove-background-of-photos.html,"of photos. It’s a lightweight software that is used for removing background of photos. It also has some tools for basic image fixing.
Though it has a quite a complicated interface, you will understand how it works once you use it.",-1.0000
fire,https://www.2carpros.com/questions/chevrolet-silverado-1998-chevy-silverado-fuel-pump--2,"you turn the key on, the fuel pump does not make any noise. The vehicle spins over but does not fire. The relay is not clicking like it did before. I put it in another vehicle and worked fine. Is there",-1.0000
fire,http://www.rotablasting.com/read-me,"removal from metal surfaces, e.g., steel beams, bridges, vessels, etc. Other blasting projects include exposed concrete, automobile frame paint removal, fire restoration, heavy-duty machinery cleaning, and graffiti removal.
Over 30 years of experience. WCB coverage for all workers. 2 million liability",-1.0000
basic,https://takelessons.com/profile/livia-s1?service=esl,"I am a native Brazilian Portuguese teacher and translator. I have been teaching Portuguese for people of all levels and basic English for beginners since 2011.
I have a degree in Languages focused on Portuguese and English. In addition, I am",-1.0000
tea,http://www.epicureproject.eu/v9366-can-you-die-from-liver-inflammation-why-ultrasound/,"most mondays but check calendar for more information. Like most herbs milk thistle can be used in the form of tea bags extracts or tinctures.
Milk thistle has been used for thousands of years to support liver health and remains one",-1.0000
cooked,https://avocadopesto.com/vegetarian-summer-rolls-gluten-free/,"mint, chopped
- handful cilantro, chopped
- handful Thai or regular basil or mix, choppped
- 4 ounces rice noodles (cooked according to package directions and cooled in cold water)
- 18 round summer roll rice wrappers
- For the peanut",-1.0000
tea,http://patito-amarillo.blogspot.com/2006/04/friday-hedonist.html,"in many different ways! Some the shoulders and upper chest (Peter Gabriel’s Salisbury Hill,
And later, after I’ve had my tea, and an hour or so on the sofa with my book, or BBC World, or some film I’ve caught the",-1.0000
basic,http://www.bethlehemharvest.com/?p=943,"26th 1:00 – 3:30 pm
The cost for each class is $10 per person, with a $20 maximum per family.
Basic Bread Baking
This class is for bakers of all levels who would like to learn to make whole grain bread",-1.0000
lit,http://theyrodeon.blogspot.com/2007/02/audiblecom.html,"Last spring, I used something similar in my own class. I was teaching Shakespeare's As You Like It, in my lit survey class, and recommended to my students that, especially if they were having trouble grasping the Elizabethan English, they listen",-1.0000
cooked,http://allrecipes.co.uk/recipe/17755/christmas-almond-cake.aspx,"Since I read the review that said the cake was dry, I added about 1/2 cup of sour cream. I cooked it in a silcone bundt pan that I got for Christmas (the first time I used it), so it seemed",-1.0000
unc,http://blogs.law.unc.edu/probono/2017/04/03/alumnus-feature-clint-hannah-16/,"Name and year of graduation from UNC Law:
Clint Hannah, Class of 2016
Place of employment: Skadden, Arps, Slate, Meagher & Flom LLP in New York, New",-1.0000
mid,http://citywire.co.uk/wealth-manager/news/goldmans-prepares-for-rate-rises-with-flexible-income-fund-launch/a744200,"loans, energy infrastructure shares, and business development companies (BDCs) – a type of US entity that invests in small and mid caps. The Wells Fargo BDC index, for example, yielded 8.2% at the end of February.
The fund will be managed",-1.0000
lit,https://shanghaimetalcorporation.wordpress.com/2014/08/05/modern-metal-revamps-ancient-weapons/,"by an invisible swordsman.
Shuriken, were also used in other innovative ways; they might be wrapped in fuse to be lit and thrown to cause fire , embedded in the ground injuring those who stepped on them, or wrapped in a",-1.0000
fire,https://shanghaimetalcorporation.wordpress.com/2014/08/05/modern-metal-revamps-ancient-weapons/,"were also used in other innovative ways; they might be wrapped in fuse to be lit and thrown to cause fire , embedded in the ground injuring those who stepped on them, or wrapped in a cloth soaked in poison and",-1.0000
lit,https://shanghaimetalcorporation.wordpress.com/2014/08/05/modern-metal-revamps-ancient-weapons/,", embedded in the ground injuring those who stepped on them, or wrapped in a cloth soaked in poison and lit to cover an area with a cloud of poisonous smoke. There are reports of shuriken being coated with poison, while",-1.0000
fire,http://the-awkward-companions.obsidianportal.com/characters/grand-baroness-etelka-von-toppenheimer,"entire tenement district in Nuln where the crime family in question was based also burned to the ground in a fire that started around the district and went inward, allowing virtually no one to escape it.
The next year, at the",-1.0000
basic,http://www.fukuleaks.org/web/?p=16246,"GE Hitachi and IRID have published photos and basic information about a new mock-up model for one of the Fukushima fuel removal concepts.
The mock up includes the equipment",-1.0000
basic,http://www.fukuleaks.org/web/?p=16246,"still be potentially useful for removing remaining residue and structures inside the reactor vessel.
The mock-up proves some of the basic concepts but was done without a situation that would resemble the needed radiation controls to prevent contamination from being released.",-1.0000
fire,https://parkviewresidents.wordpress.com/category/rubbish/,"has posted letters of assurance through letter boxes yesterday.
In our block all tenanted flats and houses have wired in fire alarms. Also residents can additionally install personal fire alarms in their rooms.
Free Fire brigade safety checks can be booked",-1.0000
fire,https://parkviewresidents.wordpress.com/category/rubbish/,"yesterday.
In our block all tenanted flats and houses have wired in fire alarms. Also residents can additionally install personal fire alarms in their rooms.
Free Fire brigade safety checks can be booked by phoning 0800 028 44 28, you will",-1.0000
fire,https://parkviewresidents.wordpress.com/category/rubbish/,"flats and houses have wired in fire alarms. Also residents can additionally install personal fire alarms in their rooms.
Free Fire brigade safety checks can be booked by phoning 0800 028 44 28, you will get a free fire alarm installed",-1.0000
fire,https://parkviewresidents.wordpress.com/category/rubbish/,"rooms.
Free Fire brigade safety checks can be booked by phoning 0800 028 44 28, you will get a free fire alarm installed by the Fire Brigade.
People are advised to NOT have bulky inflammable goods stored on their balconies and",-1.0000
fire,https://parkviewresidents.wordpress.com/category/rubbish/,"checks can be booked by phoning 0800 028 44 28, you will get a free fire alarm installed by the Fire Brigade.
People are advised to NOT have bulky inflammable goods stored on their balconies and keep all public walkways and",-1.0000
fire,http://www.mining.com/web/getting-scrappy-china-iron-ore-demand-may-falter-steel-recycling-grows/,"traders say profits have doubled.
And renewed interest in electric arc furnaces (EAFs), or mini-mills that use only scrap, could fire up demand for recycled steel.
EAFs emit far less carbon than blast furnaces, which use coal as fuel, suiting China's",-1.0000
67,http://communitynewspapers.com/doral-tribune/pool-cabana-now-open-at-the-townhomes-of-downtown-doral/,"Codina-Carr Company was founded on the principle of providing families with high-quality new homes at affordable prices. With more than 67 years of combined experience and projects throughout the state, Mr. Armando Codina and Mr. James Carr have envisioned the re-development",-1.0000
basic,http://tech-labs.com/products/amatrols-mechanical-training-systems,"in industrial, agricultural, and mobile applications. Students will learn industry-relevant skills including how to operate, install, analyze performance, and design basic mechanical transmission systems using chains, v-belts, spur gears, bearings, and couplings.
Amatrol's Mechanical Training Systems
Advanced Manufacturing Skills For Workplace",-1.0000
basic,http://tech-labs.com/products/amatrols-mechanical-training-systems,"world’s leader in skills-based, interactive technical learning. Their learning solutions range from engaging high school students in the learning of basic science and math to teaching hands-on skills in the latest, highly sophisticated motor drives. Amatrol’s learning solutions include interactive multimedia",-1.0000
basic,http://tech-labs.com/products/amatrols-mechanical-training-systems,"colleges, universities, and high schools use these made-in-the-USA products to teach individuals technical and workplace skills ranging from entry level basic technical skills to advanced technology troubleshooting for both degree and certification preparation. Real world components are used in the training",-1.0000
basic,https://cheqbook.com/pro/hubmer-enstad-ovik-co-ltd-coon-rapids-mn/,"been providing quality, personalized financial guidance to local individuals and businesses. Hubmer, Enstad, Ovik & Co. Ltd.’s expertise ranges from basic tax management and accounting services to more in-depth services such as financial statements and financial planning.",-1.0000
lit,https://sluggerotoole.com/2006/07/11/bonefire_of_the_vanities/,"that the skills loyalists have for building large semi-permanent structures didn’t disappear with the Titanic.
But before the touchpaper is lit, the piles of fuel – furniture, pallets and tyres – can resemble a dirthy, rat-infested, temporary rubbish tip, strewn in",-1.0000
sick,http://bythemouthoftwowitnesses.blogspot.com/2014/05/elder-cropper-may-26-2014.html,"so we were able to go to church and baptisms as well as work afterwords. I still feel a little sick and am having some trouble with diarrhea, but I brought a 7 up and took some pills so I’m feeling",-1.0000
epic,http://www.ehrincentive.com/2011/08/ambulatory-emr-market-snapshot.html,"practices cited integration issues with hospital and PM systems as their primary reason for replacing an EMR. The report found Epic is the front-runner in this segment.
26–100 Physician Groups Missing Something
Thirty percent of practices in this size range are",-1.0000
67,http://www.ehrincentive.com/2011/08/ambulatory-emr-market-snapshot.html,"replacing their systems because of missing functionality. Fifty-two percent are buying new EMRs, and the lion’s share of these groups (67%), are purchasing client-server solutions. As with larger practices, the report found Epic is ahead of the competition for this segment.",-1.0000
epic,http://www.ehrincentive.com/2011/08/ambulatory-emr-market-snapshot.html,"EMRs, and the lion’s share of these groups (67%), are purchasing client-server solutions. As with larger practices, the report found Epic is ahead of the competition for this segment.
6–25 Physician Groups Worried About Meaningful Use
Sixty-one percent are buying their",-1.0000
aura,http://ladymargaretgosworthy-pringle.blogspot.co.uk/2016/04/,"Springtime festivities, dancing and floral displays, together with iced buns and tea, will surely delight the crowds and revive an aura of English gaiety.
In true Gosworthy-Pringle style the event has warranted my personal attention. Indeed my keenness to reproduce an",-1.0000
fire,http://prepareforchange.blogspot.com/2016/01/outliers-cost-society-dearly.html,"few such as Comes cost local organizations nearly $1 million a year. The consortium includes the Police Department, Rapid City Fire Department, City/County Alcohol & Drug Programs, Regional Health, and Pennington County’s Public Defender’s Office, Sheriff’s Office, Health & Human Services,",-1.0000
shook,https://www.elsevier.com/connect/nobel-laureate-george-olah-still-in-love-with-chemistry,"University, represents a subsequent generation of organic chemists who benefit from the ground-breaking contributions of Olah and his contemporaries.
“He shook up the whole thing about the structure of hydrocarbons,” Dr. Cole said. “He opened up people’s ideas and minds, gave",-1.0000
fire,https://www.elsevier.com/connect/nobel-laureate-george-olah-still-in-love-with-chemistry,"for publications ranging from academic journals to Seventeen Magazine. She is a former magazine editor and the author of The Fire Outside My Window, a first-person, nonfiction account of the biggest wildfire recorded in California history, due out in 2013.
A",-1.0000
basic,https://sridharkarnam.com/2010/04/30/the-product-management-approach/,"has routine must have and major functionalities. For instance, if you are developing a browser you would look at the basic minimum functionalities for navigation, bookmarking and security features that the browser should have. This is a basic building blocks on",-1.0000
